Date,Hour,Total (MWh),Wind (MWh),Biogas (MWh),Canal Type (MWh),Biomass (MWh),Sun (MWh),Others (MWh)
04.09.2018,13:00,"3,966.92",4.55,11.59,3.16,13.12,"3,934.27",0.22
04.09.2018,14:00,"3,625.50",4.12,12.08,3.24,13.18,"3,592.72",0.16
04.09.2018,15:00,"3,035.04",4.09,12.03,2.93,12.93,"3,002.90",0.15
04.09.2018,16:00,"2,185.48",4.54,11.66,2.59,12.47,"2,154.15",0.08
04.09.2018,17:00,"1,142.55",6.24,11.95,2.48,12.62,"1,109.20",0.05
04.09.2018,18:00,313.03,7.44,11.89,2.55,13.5,277.66,0
04.09.2018,19:00,52.63,7.1,12.05,2.63,13.75,17.11,0
04.09.2018,20:00,44.7,7.5,12.47,2.75,13.81,8.16,0
04.09.2018,21:00,33.71,4.26,12.41,2.85,13.82,0.37,0
04.09.2018,22:00,31.97,3.57,12.26,2.77,13.31,0.06,0
04.09.2018,23:00,31.95,4.29,12.07,2.58,12.95,0.06,0
05.09.2018,0:00,32.29,4.2,12.45,2.65,12.93,0.06,0
05.09.2018,1:00,29.67,2.4,11.1,2.58,13.39,0.08,0.13
05.09.2018,2:00,29.49,1.83,11.56,2.62,13.25,0.07,0.16
05.09.2018,3:00,30.23,1.61,12.44,2.83,13.25,0.09,0.01
05.09.2018,4:00,29.83,1.03,12.4,2.94,13.28,0.18,0
05.09.2018,5:00,29.79,0.76,12.53,2.68,12.78,1.03,0
05.09.2018,6:00,99.98,0.97,12.5,2.7,12.18,71.64,0
05.09.2018,7:00,651.34,0.81,11.68,2.72,12.09,624.03,0
05.09.2018,8:00,"1,669.37",0.56,12.38,2.96,12.49,"1,640.99",0
05.09.2018,9:00,"2,639.95",0.81,12.22,3.08,12.21,"2,611.55",0.07
05.09.2018,10:00,"3,352.49",1.3,10.51,3.07,11.81,"3,325.62",0.18
05.09.2018,11:00,"3,774.18",3.53,10.72,3.03,11.49,"3,745.21",0.2
05.09.2018,12:00,"3,939.15",6.47,12.02,3.15,12.21,"3,905.10",0.19
05.09.2018,13:00,"3,805.63",6.09,11.92,3.02,12.81,"3,771.62",0.16
05.09.2018,14:00,"3,441.31",5.71,11.83,3.07,12.76,"3,407.81",0.13
05.09.2018,15:00,"2,827.14",5.04,10.74,3.07,12.55,"2,795.71",0.03
05.09.2018,16:00,"2,018.09",9.39,11.08,2.77,12.67,"1,982.14",0.04
05.09.2018,17:00,"1,064.52",16.3,11.67,2.85,13.06,"1,020.64",0
05.09.2018,18:00,297.98,16.51,11.79,2.88,13.14,253.67,0
05.09.2018,19:00,58.48,14.63,11.83,2.96,13.2,15.86,0
05.09.2018,20:00,48.54,13.65,11.57,2.61,13.2,7.51,0
05.09.2018,21:00,39.94,11.9,11.29,2.65,13.82,0.28,0
05.09.2018,22:00,39.63,11.85,11.68,2.63,13.4,0.07,0
05.09.2018,23:00,37.52,9.55,12.15,2.57,13.01,0.21,0.03
06.09.2018,0:00,37.42,10.15,12.05,2.96,12.19,0.07,0
06.09.2018,1:00,34.28,6.28,12.06,3.01,12.84,0.08,0
06.09.2018,2:00,35.14,6.91,11.82,3.06,13.28,0.07,0
06.09.2018,3:00,35.78,7.63,12.1,3.08,12.88,0.08,0
06.09.2018,4:00,35.52,8.26,11.64,3.1,12.33,0.18,0
06.09.2018,5:00,35.8,7.28,11.72,3.01,12.9,0.88,0
06.09.2018,6:00,101.95,6.01,11.27,2.45,12.19,70.03,0
06.09.2018,7:00,597.23,7.38,12.01,2.54,12.79,562.52,0
06.09.2018,8:00,"1,489.87",6.4,11.75,2.96,12.64,"1,456.12",0
06.09.2018,9:00,"2,399.92",5.37,11.26,3.29,12.45,"2,367.41",0.15
06.09.2018,10:00,"3,103.30",4.67,11.26,3.39,10.36,"3,073.38",0.24
06.09.2018,11:00,"3,397.00",3.1,10.99,3.27,11.61,"3,367.88",0.16
06.09.2018,12:00,"3,405.94",2.68,11.56,3.31,13.33,"3,374.75",0.3
06.09.2018,13:00,"3,239.17",2.89,11.94,3.27,12.96,"3,207.78",0.33
06.09.2018,14:00,"2,998.18",3.18,11.12,3.3,12.86,"2,967.56",0.16
06.09.2018,15:00,"2,515.17",4.58,10.82,3.23,13.01,"2,483.24",0.29
06.09.2018,16:00,"1,828.02",4.04,11.13,3.15,12.87,"1,796.70",0.14
06.09.2018,17:00,944.18,3.84,11.27,3.38,13.95,911.75,0
06.09.2018,18:00,276.91,3.38,11.55,3.34,14.61,244.02,0
06.09.2018,19:00,48.28,3.56,11.78,3.32,14.33,15.29,0
06.09.2018,20:00,35.7,3.74,11.8,3.39,13.71,3.05,0
06.09.2018,21:00,32.53,3.02,11.44,3.13,14.6,0.29,0.04
06.09.2018,22:00,30.92,2.83,11.59,2.66,13.7,0.06,0.09
06.09.2018,23:00,29.44,1.49,11.74,2.76,13.39,0.06,0
07.09.2018,0:00,29.49,1.09,11.31,3.06,13.95,0.08,0
07.09.2018,1:00,30.39,1.39,11.45,3.22,14.24,0.08,0
07.09.2018,2:00,28.19,1.48,9.63,3.21,13.79,0.08,0.01
07.09.2018,3:00,27.96,1.76,9.86,2.53,13.73,0.08,0
07.09.2018,4:00,29.09,1.24,11.33,2.53,13.81,0.19,0
07.09.2018,5:00,30,1.13,11.5,2.61,13.93,0.82,0.01
07.09.2018,6:00,89.54,1.55,12.26,2.44,12.84,60.45,0
07.09.2018,7:00,557.19,1.56,12.52,2.2,12.83,528.08,0
07.09.2018,8:00,"1,532.51",1.35,12.41,2.87,12.92,"1,502.96",0
07.09.2018,9:00,"2,555.97",0.9,12.69,3.16,13.94,"2,525.23",0.05
07.09.2018,10:00,"3,246.16",1.95,12.09,3.2,12.89,"3,215.81",0.22
07.09.2018,11:00,"3,582.78",2.41,12.14,3.03,12.29,"3,552.65",0.26
07.09.2018,12:00,"3,625.56",2.74,12.01,3.07,13.08,"3,594.31",0.36
07.09.2018,13:00,"3,439.56",3.86,11.12,3.01,12.95,"3,408.27",0.34
07.09.2018,14:00,"3,092.43",4.32,10.27,2.91,13.51,"3,061.16",0.26
07.09.2018,15:00,"2,548.39",3.19,11.25,3.2,13.04,"2,517.51",0.2
07.09.2018,16:00,"1,827.03",3.01,10.19,2.99,12.24,"1,798.50",0.11
07.09.2018,17:00,"1,002.95",3.5,9.46,3.1,13.28,973.61,0
07.09.2018,18:00,282.99,3.52,9.42,3.06,14.73,252.24,0.01
07.09.2018,19:00,48.06,2.58,11.08,3.06,14.77,16.56,0
07.09.2018,20:00,32.91,2.65,11.77,3.01,14.72,0.75,0
07.09.2018,21:00,31.67,2.38,11.87,2.99,14.16,0.26,0
07.09.2018,22:00,30.36,1.8,12.7,2.88,12.92,0.06,0
07.09.2018,23:00,31.24,1.44,12.77,3.08,13.84,0.1,0
08.09.2018,0:00,30.59,1.44,12.81,3.13,13.13,0.08,0
08.09.2018,1:00,30.07,1.34,11.94,2.97,13.75,0.07,0
08.09.2018,2:00,30.51,1.37,12.16,3.04,13.86,0.07,0
08.09.2018,3:00,30.38,1.53,11.99,3.14,13.62,0.09,0
08.09.2018,4:00,30.84,1.41,12.42,3.17,13.64,0.19,0
08.09.2018,5:00,31.26,1.39,12.61,3.12,13.16,0.98,0
08.09.2018,6:00,99.53,1.86,12.69,3.16,14.34,67.48,0
08.09.2018,7:00,646.22,1.62,12.67,3.19,13.31,615.43,0
08.09.2018,8:00,"1,675.89",0.94,12.43,3.19,13.7,"1,645.57",0.05
08.09.2018,9:00,"2,678.53",1.49,11.07,3.08,12.9,"2,649.79",0.2
08.09.2018,10:00,"3,414.87",1.51,11.53,3.13,11.81,"3,386.46",0.42
08.09.2018,11:00,"3,759.12",1.88,10.97,3,12.72,"3,730.05",0.5
08.09.2018,12:00,"3,760.77",2.32,12.21,3.01,12.37,"3,730.37",0.5
08.09.2018,13:00,"3,474.62",2.51,12.34,3.02,12.1,"3,444.22",0.45
08.09.2018,14:00,"3,137.39",2.87,11.57,3.16,13.2,"3,106.33",0.26
08.09.2018,15:00,"2,559.45",5.2,11.77,3.17,12.57,"2,526.61",0.13
08.09.2018,16:00,"1,773.38",5.82,12.19,3.01,12.52,"1,739.77",0.06
08.09.2018,17:00,901.12,8.55,12.37,3,12.62,864.57,0.01
08.09.2018,18:00,230.22,8.36,11.91,3.05,13.66,193.23,0.01
08.09.2018,19:00,48.83,11.08,11.78,2.88,12.89,10.19,0.01
08.09.2018,20:00,45.96,11.74,11.76,2.9,12.99,6.56,0
08.09.2018,21:00,37.28,9.57,11.45,2.85,13.15,0.26,0
08.09.2018,22:00,34.63,7.72,11.3,2.96,12.59,0.06,0.01
08.09.2018,23:00,33.91,6.49,11.42,3.11,12.83,0.06,0
09.09.2018,0:00,34.2,7.93,11.42,3.04,11.74,0.07,0
09.09.2018,1:00,34.91,7.82,11.37,2.87,12.75,0.09,0
09.09.2018,2:00,34.87,7.35,11.46,2.81,13.18,0.07,0
09.09.2018,3:00,34.67,7.27,11.45,2.85,13.01,0.08,0
09.09.2018,4:00,34.89,7.11,11.43,2.78,13.42,0.15,0
09.09.2018,5:00,36.78,7.68,11.42,2.93,13.83,0.92,0
09.09.2018,6:00,97.96,7.75,11.39,3.06,13.45,61.72,0.58
09.09.2018,7:00,580.05,7.56,11.6,2.89,13.39,544.3,0.31
09.09.2018,8:00,"1,437.43",7.05,11.45,2.54,12.87,"1,403.33",0.18
09.09.2018,9:00,"2,331.49",7.51,10.88,2.63,13.06,"2,297.00",0.42
09.09.2018,10:00,"3,007.31",8,10.96,3.06,13.08,"2,971.51",0.7
09.09.2018,11:00,"3,338.59",9.45,10.99,2.92,12.91,"3,301.63",0.68
09.09.2018,12:00,"3,302.16",11.04,10.69,3.1,12.35,"3,264.37",0.61
09.09.2018,13:00,"3,028.66",10.83,10.88,3.2,12.77,"2,990.67",0.32
09.09.2018,14:00,"2,648.22",12.48,10.98,2.76,12.75,"2,608.85",0.4
09.09.2018,15:00,"2,076.29",14.91,10.69,2.92,12.76,"2,034.73",0.28
09.09.2018,16:00,"1,473.45",15.61,10.93,2.95,12.35,"1,431.35",0.26
09.09.2018,17:00,763.7,17.08,10.65,3,12.66,720.05,0.26
09.09.2018,18:00,229.03,16.7,11.13,3.04,13.53,184.23,0.41
09.09.2018,19:00,53.35,14.58,11.49,3.02,13.13,10.66,0.46
09.09.2018,20:00,41.95,13.04,11.65,2.85,13.22,0.71,0.48
09.09.2018,21:00,39.98,10.83,11.59,2.86,13.95,0.26,0.49
09.09.2018,22:00,38.44,9.14,11.79,3.04,13.86,0.06,0.56
09.09.2018,23:00,36.15,8.28,11.82,3.04,12.95,0.06,0.01
10.09.2018,0:00,35.71,7.29,11.78,2.96,13.59,0.07,0.01
10.09.2018,1:00,35.97,7.95,11.69,3.03,13.21,0.07,0.01
10.09.2018,2:00,34.06,7.12,10.5,2.97,13.38,0.08,0.01
10.09.2018,3:00,37.56,11.75,10.11,3.05,12.57,0.07,0.01
10.09.2018,4:00,36.15,8.4,11.53,2.95,13.07,0.19,0.01
10.09.2018,5:00,32.81,5.81,10.68,2.65,12.87,0.8,0
10.09.2018,6:00,67.31,5.37,10.85,2.76,11.28,37.06,0
10.09.2018,7:00,472.42,4.97,11.08,2.86,11.74,441.77,0.01
10.09.2018,8:00,"1,380.74",2.81,11.57,3.25,11.79,"1,351.31",0
10.09.2018,9:00,"2,430.30",3.8,11.01,3.18,11.2,"2,401.00",0.11
10.09.2018,10:00,"3,139.14",8.99,11.79,3.2,10.45,"3,104.51",0.19
10.09.2018,11:00,"3,427.48",10.44,11.63,3.09,9.92,"3,392.13",0.27
10.09.2018,12:00,"3,426.93",9.68,11.4,3.07,12.23,"3,390.48",0.09
10.09.2018,13:00,"3,188.80",8.92,11.07,3.3,11.89,"3,153.29",0.33
10.09.2018,14:00,"2,695.60",9.32,10.57,2.45,12.01,"2,661.01",0.24
10.09.2018,15:00,"2,220.86",10.57,10.71,2.17,11.8,"2,185.40",0.22
10.09.2018,16:00,"1,647.87",10.04,11.28,2.7,11.65,"1,611.88",0.32
10.09.2018,17:00,886.44,10.99,11.38,2.86,12.23,848.77,0.22
10.09.2018,18:00,252.23,10.89,11.46,3.12,12.65,214.01,0.09
10.09.2018,19:00,50.28,10.47,10.8,3.28,11.9,13.84,0
10.09.2018,20:00,39.18,12.12,11.25,3.29,11.84,0.68,0.01
10.09.2018,21:00,37.27,8.94,10.94,3.17,13.94,0.27,0.01
10.09.2018,22:00,33.73,6.18,11.25,2.97,13.26,0.06,0.01
10.09.2018,23:00,33.97,5.51,11.66,3.03,13.72,0.06,0
11.09.2018,0:00,32.43,5.37,11.75,2.92,12.34,0.05,0
11.09.2018,1:00,31.36,3.03,11.7,2.88,13.67,0.08,0
11.09.2018,2:00,30.53,1.96,11.86,3,13.61,0.1,0
11.09.2018,3:00,30.67,1.93,11.68,3,13.98,0.07,0
11.09.2018,4:00,29.68,2.33,10.82,3.09,13.26,0.18,0
11.09.2018,5:00,29.95,1.97,10.86,3.05,13.05,1.02,0
11.09.2018,6:00,90.95,1.93,10.54,2.77,12.72,62.96,0.03
11.09.2018,7:00,652.17,1.83,10.39,2.83,13.66,623.45,0
11.09.2018,8:00,"1,717.92",1.22,9.51,3.08,12.4,"1,691.70",0.01
11.09.2018,9:00,"2,754.57",1.48,9.27,3.23,13.19,"2,727.29",0.12
11.09.2018,10:00,"3,446.62",2.39,10.18,3.13,13.47,"3,417.12",0.33
11.09.2018,11:00,"3,799.38",3.35,10.52,3.2,12.09,"3,769.81",0.41
11.09.2018,12:00,"3,722.98",3.07,9.59,3.36,11.85,"3,694.69",0.42
11.09.2018,13:00,"3,530.17",3.38,10.57,3.3,13.01,"3,499.59",0.32
11.09.2018,14:00,"3,116.92",3.99,10.51,3.23,11.85,"3,086.95",0.39
11.09.2018,15:00,"2,557.51",6.73,10.87,3.04,10.96,"2,525.78",0.14
11.09.2018,16:00,"1,820.05",9.96,10.52,3.11,11.12,"1,785.21",0.14
11.09.2018,17:00,940.04,12.48,9.48,2.85,11.52,903.55,0.17
11.09.2018,18:00,238.4,12.09,10.43,2.96,12.54,200.22,0.17
11.09.2018,19:00,51.23,11.4,10.98,3.31,12.78,12.54,0.21
11.09.2018,20:00,46.01,11.38,11.02,3.23,13.09,7.11,0.19
11.09.2018,21:00,36.12,8.53,11.21,3.1,12.8,0.27,0.21
11.09.2018,22:00,34,7.68,11.07,3.07,11.94,0.05,0.18
11.09.2018,23:00,41.4,7.42,11.27,3.07,11.89,7.55,0.21
12.09.2018,0:00,34.3,7.98,11.06,2.96,12.16,0.07,0.07
12.09.2018,1:00,33.99,7.08,11.11,2.98,12.72,0.1,0.01
12.09.2018,2:00,33.52,6.05,11.26,3.13,12.97,0.1,0
12.09.2018,3:00,31.94,6.24,11.3,3.07,11.22,0.1,0
12.09.2018,4:00,35.04,7.43,11.29,3.15,12.95,0.22,0
12.09.2018,5:00,35.77,7.51,11.28,2.93,13.19,0.85,0
12.09.2018,6:00,99.21,9.78,11.31,2.92,12.88,62.33,0
12.09.2018,7:00,664.57,10.75,11.16,2.91,12.58,627.16,0
12.09.2018,8:00,"1,733.81",10.52,11.12,2.87,11.2,"1,698.10",0
12.09.2018,9:00,"2,759.45",11.98,11.26,2.33,11.67,"2,722.04",0.17
12.09.2018,10:00,"3,539.80",15.49,11.1,2.43,11.37,"3,499.06",0.34
12.09.2018,11:00,"3,933.75",17.27,11.55,3.31,10.53,"3,890.79",0.29
12.09.2018,12:00,"3,963.26",17.8,11.59,2.88,10.96,"3,919.72",0.32
12.09.2018,13:00,"3,693.51",19.17,11.6,3.09,11.48,"3,647.74",0.42
12.09.2018,14:00,"3,339.47",20.8,12.17,3.07,10.67,"3,292.55",0.22
12.09.2018,15:00,"2,736.93",23.85,12.41,3.04,11.44,"2,686.12",0.07
12.09.2018,16:00,"1,895.62",24.16,11.76,3.04,10.85,"1,845.74",0.07
12.09.2018,17:00,909.65,24.11,11.84,3.16,11.41,859.07,0.07
12.09.2018,18:00,222.74,25.48,12.36,3.33,11.83,169.67,0.08
12.09.2018,19:00,64.43,27.32,12.26,3.22,12.03,9.47,0.12
12.09.2018,20:00,55.02,27.04,12.33,3.1,12.03,0.53,0
12.09.2018,21:00,53.43,26.23,12.39,3.1,11.4,0.3,0
12.09.2018,22:00,48.97,23.46,12.28,3.11,10.05,0.07,0
12.09.2018,23:00,48.64,22.58,12.25,3.02,10.74,0.05,0
13.09.2018,0:00,49.51,22.28,12.39,3,11.77,0.07,0
13.09.2018,1:00,50.51,23.23,11.83,2.84,12.54,0.06,0
13.09.2018,2:00,51.44,23.39,12.4,2.97,12.6,0.07,0
13.09.2018,3:00,51.19,24.98,11.69,2.89,11.55,0.07,0
13.09.2018,4:00,53.11,26.56,12.34,2.76,11.3,0.15,0
13.09.2018,5:00,53.38,26.69,11.7,2.75,11.61,0.64,0
13.09.2018,6:00,106.05,27.25,11.83,2.87,11.66,52.28,0.15
13.09.2018,7:00,549.99,25.63,12.42,3.04,11.2,497.7,0
13.09.2018,8:00,"1,369.29",21.38,12.27,3.13,10.59,"1,321.92",0
13.09.2018,9:00,"2,188.16",17.51,12.52,3.18,10.78,"2,144.18",0
13.09.2018,10:00,"2,848.61",17.02,12.55,3.18,10.73,"2,805.11",0.01
13.09.2018,11:00,"3,259.27",14.41,12.48,2.98,10.67,"3,218.73",0
13.09.2018,12:00,"3,338.73",14.09,12,2.73,11.08,"3,298.80",0.03
13.09.2018,13:00,"3,173.06",12.32,12.13,3.06,11.87,"3,133.60",0.08
13.09.2018,14:00,"2,759.94",8.83,12.54,2.97,11.89,"2,723.58",0.13
13.09.2018,15:00,"2,079.40",8.3,12.51,2.51,10.98,"2,045.03",0.08
13.09.2018,16:00,"1,394.47",12.77,12.46,3.2,11.76,"1,354.26",0.01
13.09.2018,17:00,680.54,16.45,11.82,3.25,11.89,637.13,0
13.09.2018,18:00,168.7,14.58,12.26,3.22,12,126.64,0
13.09.2018,19:00,46.99,13.55,11.84,2.79,10.92,7.88,0.01
13.09.2018,20:00,41.17,11.14,12.48,2.58,11.37,3.59,0.01
13.09.2018,21:00,34.95,8.55,12.46,1.81,11.87,0.26,0
13.09.2018,22:00,36.69,9.83,12.43,1.55,12.81,0.06,0.01
13.09.2018,23:00,34.85,9.5,11.48,1.54,12.13,0.2,0
14.09.2018,0:00,33.36,7.64,12.07,1.55,12.02,0.07,0.01
14.09.2018,1:00,31.13,5.5,12.56,1.42,11.56,0.08,0
14.09.2018,2:00,29.22,3.64,12.62,1.38,11.52,0.07,0
14.09.2018,3:00,30.79,5.54,11.79,1.38,12,0.07,0.01
14.09.2018,4:00,31.84,5.86,11.74,1.37,12.69,0.18,0.01
14.09.2018,5:00,32.12,4.79,12.23,1.37,13.01,0.72,0
14.09.2018,6:00,67.62,4.9,12.63,1.44,12.26,36.11,0.28
14.09.2018,7:00,474.15,6.05,12.6,1.5,11.05,442.95,0
14.09.2018,8:00,"1,366.67",5.26,12.57,1.67,10.98,"1,336.19",0
14.09.2018,9:00,"2,311.11",6.46,11.47,2.18,11.31,"2,279.62",0.07
14.09.2018,10:00,"2,926.02",7.22,10.32,2.36,12.44,"2,893.56",0.12
14.09.2018,11:00,"3,187.51",5.78,11.18,3.22,12.02,"3,155.16",0.14
14.09.2018,12:00,"3,228.07",4.08,10.96,3.07,12.07,"3,197.74",0.16
14.09.2018,13:00,"3,000.19",4.1,11.06,3.06,12.46,"2,969.32",0.19
14.09.2018,14:00,"2,809.91",3.03,11.25,3.09,11.58,"2,780.75",0.21
14.09.2018,15:00,"2,357.33",3.83,11.99,3.14,11.25,"2,326.91",0.22
14.09.2018,16:00,"1,698.83",6.2,12.05,3.16,12.5,"1,664.73",0.19
14.09.2018,17:00,823.16,6.14,11.64,3.22,12.87,789.16,0.14
14.09.2018,18:00,188.12,6.79,11.29,3.32,12.59,153.98,0.15
14.09.2018,19:00,44.55,5.85,12.43,3.31,13.06,9.71,0.2
14.09.2018,20:00,35.27,6.12,11.92,3.24,12.72,1.09,0.18
14.09.2018,21:00,33.85,5.46,12.39,3.1,12.43,0.25,0.21
14.09.2018,22:00,32.8,4.63,12.43,3.07,12.49,0.06,0.12
14.09.2018,23:00,32.24,1.83,11.76,3.13,12.41,3.1,0
15.09.2018,0:00,27.9,1.78,10.87,2.97,12.2,0.07,0.01
15.09.2018,1:00,30.29,2.51,12.47,2.83,12.4,0.07,0
15.09.2018,2:00,30.71,2.34,12.34,2.89,13.05,0.08,0.01
15.09.2018,3:00,29.67,1.81,12.13,3.19,12.46,0.07,0.01
15.09.2018,4:00,29.17,1.47,12.07,3.14,12.33,0.15,0
15.09.2018,5:00,29.43,1.56,11.4,3.17,11.91,1.38,0
15.09.2018,6:00,81.52,1.16,10.87,2.99,11.82,53.92,0.76
15.09.2018,7:00,592.56,0.88,11.39,2.99,13.2,563.54,0.56
15.09.2018,8:00,"1,585.11",0.9,11.65,2.89,12.56,"1,556.65",0.46
15.09.2018,9:00,"2,592.89",1.47,11.75,2.9,11.79,"2,564.73",0.25
15.09.2018,10:00,"3,264.41",1.95,12.08,3.03,12.35,"3,234.81",0.2
15.09.2018,11:00,"3,588.72",2.17,12.37,3.42,12.38,"3,558.13",0.25
15.09.2018,12:00,"3,632.67",2.2,12.24,3.38,12.62,"3,601.93",0.3
15.09.2018,13:00,"3,555.46",2.57,12.26,3.22,12.85,"3,524.06",0.49
15.09.2018,14:00,"3,165.08",2.46,11.61,3.17,12.67,"3,134.66",0.51
15.09.2018,15:00,"2,633.82",2.88,12.49,3.06,13.28,"2,601.77",0.34
15.09.2018,16:00,"1,860.73",3.44,12.44,3.12,13.24,"1,828.37",0.13
15.09.2018,17:00,928.8,4.51,11.71,3.08,13.64,895.86,0.01
15.09.2018,18:00,210.48,4.74,11.89,3.08,13.09,177.68,0
15.09.2018,19:00,42.75,3.61,12.52,3.14,12.77,10.71,0
15.09.2018,20:00,30.99,2.95,11.56,3.14,12.86,0.48,0
15.09.2018,21:00,33.82,4.17,12.12,3.29,13.96,0.27,0.01
15.09.2018,22:00,32.91,3.65,12.32,3.25,13.62,0.06,0.01
15.09.2018,23:00,31.65,3,11.77,3.1,13.72,0.06,0
16.09.2018,0:00,29.25,2.67,10.75,2.94,12.82,0.06,0.01
16.09.2018,1:00,28.88,2.22,10.84,2.76,12.97,0.09,0.01
16.09.2018,2:00,31.48,2.78,12.14,2.83,13.66,0.08,0.01
16.09.2018,3:00,29.76,2.76,11.63,2.82,12.46,0.09,0
16.09.2018,4:00,30.36,2.41,12.15,2.79,12.8,0.21,0
16.09.2018,5:00,31.96,2.73,12.11,2.71,13.33,1.08,0
16.09.2018,6:00,83,2.62,12.19,2.79,12.69,52.71,0.01
16.09.2018,7:00,629.58,2.97,12.39,2.69,13,598.52,0.01
16.09.2018,8:00,"1,685.67",2.41,12.04,2.51,12.14,"1,656.52",0.05
16.09.2018,9:00,"2,688.01",2.78,11.57,2.71,11.43,"2,659.27",0.24
16.09.2018,10:00,"3,437.94",5.25,11.58,2.81,12.4,"3,405.48",0.42
16.09.2018,11:00,"3,821.35",6.71,10.98,3.11,11.94,"3,788.09",0.52
16.09.2018,12:00,"3,842.41",8.31,10.26,3.1,12.5,"3,807.69",0.55
16.09.2018,13:00,"3,707.27",9.97,10.59,2.36,12.95,"3,670.82",0.58
16.09.2018,14:00,"3,341.55",11.95,10.59,2.44,12.66,"3,303.62",0.3
16.09.2018,15:00,"2,735.50",14.1,10.46,2.12,12.93,"2,695.63",0.26
16.09.2018,16:00,"1,877.36",15.87,11.36,2.27,13.02,"1,834.74",0.1
16.09.2018,17:00,934.83,19.21,11.37,3.08,13.03,888.13,0.01
16.09.2018,18:00,216.2,22.03,11.61,3.06,13.58,165.92,0.01
16.09.2018,19:00,62.88,24.68,11.8,3.03,13.32,10.04,0
16.09.2018,20:00,54.15,25.19,12.42,3.06,13.02,0.46,0.01
16.09.2018,21:00,52.74,23.81,12.49,2.93,13.25,0.26,0
16.09.2018,22:00,51.19,22.6,12.42,2.91,13.2,0.06,0.01
16.09.2018,23:00,50.76,22.16,12.34,2.8,13.39,0.07,0.01
17.09.2018,0:00,46.94,20.11,11.52,2.87,12.38,0.05,0.01
17.09.2018,1:00,47.43,19.82,12.05,2.82,12.66,0.07,0
17.09.2018,2:00,49.29,20.83,12.46,2.94,12.96,0.09,0
17.09.2018,3:00,48.22,20.32,12.45,3.03,12.35,0.07,0
17.09.2018,4:00,48.35,20.39,12.44,3.02,12.33,0.17,0
17.09.2018,5:00,49.78,21.47,11.51,3,12.83,0.98,0
17.09.2018,6:00,97.29,20.01,11.66,3.02,11.57,51.03,0
17.09.2018,7:00,647.3,20.86,11.65,3,11.98,599.81,0.01
17.09.2018,8:00,"1,733.23",20.7,11.7,3.19,12.79,"1,684.84",0
17.09.2018,9:00,"2,760.85",19.84,10.99,3.23,13.04,"2,713.54",0.21
17.09.2018,10:00,"3,461.55",21.01,12.45,3.27,12.8,"3,411.83",0.19
17.09.2018,11:00,"3,829.76",21.66,11.74,3.26,11.16,"3,781.80",0.15
17.09.2018,12:00,"3,902.00",22.61,12.42,3.12,12.82,"3,850.84",0.19
17.09.2018,13:00,"3,767.67",24.73,12.22,3.07,12.83,"3,714.70",0.12
17.09.2018,14:00,"3,413.44",25.68,11.86,3.07,12.11,"3,360.59",0.13
17.09.2018,15:00,"2,809.65",27.96,12.35,3.08,12.38,"2,753.67",0.22
17.09.2018,16:00,"1,983.63",28.8,12.18,3.07,12.55,"1,926.85",0.18
17.09.2018,17:00,954.17,29.67,12.12,3.23,13.17,895.84,0.14
17.09.2018,18:00,216.34,30.07,11.97,3.26,13.58,157.27,0.18
17.09.2018,19:00,65.87,28.46,11.77,3.12,13.82,8.62,0.08
17.09.2018,20:00,56.17,27.17,12.11,3.01,13.18,0.7,0
17.09.2018,21:00,53.98,25.46,11.88,2.99,13.37,0.27,0
17.09.2018,22:00,52.11,24.51,11.22,2.91,13.42,0.06,0
17.09.2018,23:00,52.88,23.2,12.35,2.98,12.99,1.35,0.01
18.09.2018,0:00,54.23,27.22,12.14,2.95,11.86,0.07,0.01
18.09.2018,1:00,54.95,28.12,11.32,3.05,12.37,0.07,0.01
18.09.2018,2:00,55.13,27.15,11.92,3.05,12.93,0.07,0.01
18.09.2018,3:00,52.8,26.13,11.4,2.94,12.24,0.08,0
18.09.2018,4:00,54.09,26.71,12.05,2.73,12.37,0.23,0
18.09.2018,5:00,56.1,28.07,11.95,2.63,12.42,1.03,0
18.09.2018,6:00,103.58,26.85,12,2.55,12.52,49.67,0
18.09.2018,7:00,638.86,26.03,11.66,2.82,12.5,585.85,0
18.09.2018,8:00,"1,704.50",26.15,11.17,3.24,12.75,"1,651.19",0
18.09.2018,9:00,"2,769.34",28.5,11.19,3.28,12.49,"2,713.79",0.09
18.09.2018,10:00,"3,492.67",28.32,11.5,3.09,12.58,"3,436.93",0.25
18.09.2018,11:00,"3,850.70",28.53,11.19,3.1,10.94,"3,796.64",0.3
18.09.2018,12:00,"3,920.02",28.81,10.97,3,12.26,"3,864.67",0.31
18.09.2018,13:00,"3,868.80",28.13,11.15,3.25,13,"3,812.92",0.33
18.09.2018,14:00,"3,540.30",27.95,11.05,3.3,12.46,"3,485.30",0.23
18.09.2018,15:00,"2,936.65",29.59,12.09,3.28,12.62,"2,878.92",0.14
18.09.2018,16:00,"2,084.96",29.11,12.09,3.19,12.76,"2,027.76",0.07
18.09.2018,17:00,"1,010.35",30.61,11.51,3.18,12.21,952.83,0
18.09.2018,18:00,225.3,30.63,11.64,3.08,11.32,168.63,0
18.09.2018,19:00,65.82,29.67,11.48,3.1,12.51,9.04,0
18.09.2018,20:00,65.11,29.94,12.18,2.98,12.96,7.06,0
